accelerateType,attributeAcceleration,attributeAggression,attributeAgility,attributeBalance,attributeBallControl,attributeComposure,attributeCrossing,attributeCurve,attributeDefensiveAwareness,attributeDribbling,attributeFinishing,attributeFkAccuracy,attributeGkDiving,attributeGkHandling,attributeGkKicking,attributeGkPositioning,attributeGkReflexes,attributeHeadingAccuracy,attributeInterceptions,attributeJumping,attributeLongPassing,attributeLongShots,attributePenalties,attributePositioning,attributeReactions,attributeShortPassing,attributeShotPower,attributeSlidingTackle,attributeSprintSpeed,attributeStamina,attributeStandingTackle,attributeStrength,attributeVision,attributeVolleys,bodytype,commonName,eaId,foot,height,overall,playstyles,playstylesPlus,positions,rolesPlus,rolesPlusPlus,skillMoves,weakFoot,weight,player_origin_id,debug_index,__true_player_id,archetype,metarating,__player_id
CONTROLLED_EXPLOSIVE,99,77,94,93,92,86,87,89,41,93,92,69,7,9,9,10,14,85,39,96,76,79,81,92,89,91,94,43,93,89,44,83,89,89,Unique,Donyell Malen,84117527,Right,176,92,"['Chip Shot', 'Power Shot', 'Incisive Pass', 'Whipped Pass', 'Technical', 'Flair', 'Quick Step', 'Trivela']","['Rapid', 'First Touch']","['RM', 'LM', 'RW', 'ST']","['RM Winger', 'LM Winger', 'ST Poacher']","['RM Inside Forward', 'LM Inside Forward', 'RW Winger', 'RW Inside Forward', 'ST Advanced Forward']",4,5,68.0,84117527_256,256,84117527,advanced_forward,90.83090497415311,84117527_256_advanced_forward
MOSTLY_LENGTHY,85,95,77,75,85,88,50,62,94,75,45,35,12,8,13,10,7,94,93,93,94,37,49,53,91,96,80,93,90,88,93,93,85,34,Lean Tall,Gabriel,84118660,Left,190,93,"['Power Header', 'Pinged Pass', 'Intercept', 'Bruiser', 'Aerial']","['Jockey', 'Anticipate']",['CB'],[],"['CB Defender', 'CB Stopper', 'CB Ball-Playing Defender']",3,4,87.0,84118660_257,257,84118660,ball_playing_defender,89.72458845288784,84118660_257_ball_playing_defender
MOSTLY_LENGTHY,85,95,77,75,85,88,50,62,94,75,45,35,12,8,13,10,7,94,93,93,94,37,49,53,91,96,80,93,90,88,93,93,85,34,Lean Tall,Gabriel,84118660,Left,190,93,"['Power Header', 'Pinged Pass', 'Intercept', 'Bruiser', 'Aerial']","['Jockey', 'Anticipate']",['CB'],[],"['CB Defender', 'CB Stopper', 'CB Ball-Playing Defender']",3,4,87.0,84118660_257,257,84118660,defender,91.1217477900612,84118660_257_defender
MOSTLY_LENGTHY,85,95,77,75,85,88,50,62,94,75,45,35,12,8,13,10,7,94,93,93,94,37,49,53,91,96,80,93,90,88,93,93,85,34,Lean Tall,Gabriel,84118660,Left,190,93,"['Power Header', 'Pinged Pass', 'Intercept', 'Bruiser', 'Aerial']","['Jockey', 'Anticipate']",['CB'],[],"['CB Defender', 'CB Stopper', 'CB Ball-Playing Defender']",3,4,87.0,84118660_257,257,84118660,stopper,88.84158041517539,84118660_257_stopper
CONTROLLED_LENGTHY,83,69,88,86,88,86,84,95,91,88,88,60,6,8,11,10,12,99,88,99,90,83,88,91,86,95,84,84,88,95,95,93,92,85,Unique,Kai Havertz,84121870,Left,193,92,"['Jockey', 'Intercept', 'Technical', 'First Touch', 'Aerial']","['Long Ball Pass', 'Anticipate']","['CM', 'CDM']","['CDM Holding', 'CM Holding', 'CM Half-Winger']","['CDM Centre-Half', 'CM Box to Box', 'CM Playmaker']",5,5,82.0,84121870_258,258,84121870,playmaker,86.16762213468,84121870_258_playmaker
CONTROLLED_LENGTHY,83,69,88,86,88,86,84,95,91,88,88,60,6,8,11,10,12,99,88,99,90,83,88,91,86,95,84,84,88,95,95,93,92,85,Unique,Kai Havertz,84121870,Left,193,92,"['Jockey', 'Intercept', 'Technical', 'First Touch', 'Aerial']","['Long Ball Pass', 'Anticipate']","['CM', 'CDM']","['CDM Holding', 'CM Holding', 'CM Half-Winger']","['CDM Centre-Half', 'CM Box to Box', 'CM Playmaker']",5,5,82.0,84121870_258,258,84121870,box_to_box,89.51445900459743,84121870_258_box_to_box
CONTROLLED_LENGTHY,83,69,88,86,88,86,84,95,91,88,88,60,6,8,11,10,12,99,88,99,90,83,88,91,86,95,84,84,88,95,95,93,92,85,Unique,Kai Havertz,84121870,Left,193,92,"['Jockey', 'Intercept', 'Technical', 'First Touch', 'Aerial']","['Long Ball Pass', 'Anticipate']","['CM', 'CDM']","['CDM Holding', 'CM Holding', 'CM Half-Winger']","['CDM Centre-Half', 'CM Box to Box', 'CM Playmaker']",5,5,82.0,84121870_258,258,84121870,centre_half,90.25713279502838,84121870_258_centre_half
CONTROLLED,84,90,91,80,89,90,78,83,82,85,78,73,6,13,6,13,11,78,90,81,87,85,81,86,87,92,87,82,88,97,87,80,89,75,Lean Tall,Mattéo Guendouzi,84122576,Right,185,87,"['Incisive Pass', 'Long Ball Pass', 'Tiki Taka', 'Block', 'Anticipate', 'First Touch']",['Intercept'],"['CM', 'CDM']","['CDM Holding', 'CM Deep-Lying Playmaker', 'CM Playmaker']",['CM Holding'],4,4,68.0,84122576_259,259,84122576,holding,84.60282422522346,84122576_259_holding
CONTROLLED,98,85,90,90,92,83,82,79,60,95,93,62,14,9,9,6,14,89,53,98,82,84,83,94,90,97,92,44,87,93,52,93,93,86,Average Medium,Jonathan Burkardt,84130337,Right,181,91,"['Finesse Shot', 'Power Shot', 'Pinged Pass', 'Tiki Taka', 'Flair', 'First Touch', 'Press Proven', 'Trivela', 'Aerial']","['Chip Shot', 'Quick Step']",['ST'],[],"['ST Advanced Forward', 'ST Poacher', 'ST False 9', 'ST Target Forward']",4,5,79.0,84130337_260,260,84130337,poacher,89.007627112428,84130337_260_poacher
CONTROLLED,98,85,90,90,92,83,82,79,60,95,93,62,14,9,9,6,14,89,53,98,82,84,83,94,90,97,92,44,87,93,52,93,93,86,Average Medium,Jonathan Burkardt,84130337,Right,181,91,"['Finesse Shot', 'Power Shot', 'Pinged Pass', 'Tiki Taka', 'Flair', 'First Touch', 'Press Proven', 'Trivela', 'Aerial']","['Chip Shot', 'Quick Step']",['ST'],[],"['ST Advanced Forward', 'ST Poacher', 'ST False 9', 'ST Target Forward']",4,5,79.0,84130337_260,260,84130337,false_nine,88.58208223925513,84130337_260_false_nine
CONTROLLED,98,85,90,90,92,83,82,79,60,95,93,62,14,9,9,6,14,89,53,98,82,84,83,94,90,97,92,44,87,93,52,93,93,86,Average Medium,Jonathan Burkardt,84130337,Right,181,91,"['Finesse Shot', 'Power Shot', 'Pinged Pass', 'Tiki Taka', 'Flair', 'First Touch', 'Press Proven', 'Trivela', 'Aerial']","['Chip Shot', 'Quick Step']",['ST'],[],"['ST Advanced Forward', 'ST Poacher', 'ST False 9', 'ST Target Forward']",4,5,79.0,84130337_260,260,84130337,advanced_forward,89.8563322205097,84130337_260_advanced_forward
CONTROLLED,98,85,90,90,92,83,82,79,60,95,93,62,14,9,9,6,14,89,53,98,82,84,83,94,90,97,92,44,87,93,52,93,93,86,Average Medium,Jonathan Burkardt,84130337,Right,181,91,"['Finesse Shot', 'Power Shot', 'Pinged Pass', 'Tiki Taka', 'Flair', 'First Touch', 'Press Proven', 'Trivela', 'Aerial']","['Chip Shot', 'Quick Step']",['ST'],[],"['ST Advanced Forward', 'ST Poacher', 'ST False 9', 'ST Target Forward']",4,5,79.0,84130337_260,260,84130337,target_forward,85.0514251523051,84130337_260_target_forward
CONTROLLED_EXPLOSIVE,92,94,93,93,92,90,84,95,68,89,95,87,6,10,8,15,6,82,59,91,84,91,87,94,92,87,98,52,91,93,63,83,88,88,Average Short,Julián Álvarez,84132271,Right,170,94,"['Chip Shot', 'Rapid', 'Flair', 'Trickster', 'Low Driven Shot']","['Finesse Shot', 'Press Proven']","['ST', 'CAM']","['CAM Playmaker', 'ST Advanced Forward', 'ST Target Forward']","['CAM Shadow Striker', 'ST Poacher', 'ST False 9']",5,5,71.0,84132271_261,261,84132271,false_nine,89.96769899665856,84132271_261_false_nine
CONTROLLED_EXPLOSIVE,92,94,93,93,92,90,84,95,68,89,95,87,6,10,8,15,6,82,59,91,84,91,87,94,92,87,98,52,91,93,63,83,88,88,Average Short,Julián Álvarez,84132271,Right,170,94,"['Chip Shot', 'Rapid', 'Flair', 'Trickster', 'Low Driven Shot']","['Finesse Shot', 'Press Proven']","['ST', 'CAM']","['CAM Playmaker', 'ST Advanced Forward', 'ST Target Forward']","['CAM Shadow Striker', 'ST Poacher', 'ST False 9']",5,5,71.0,84132271_261,261,84132271,poacher,90.62521919585609,84132271_261_poacher
CONTROLLED_EXPLOSIVE,92,94,93,93,92,90,84,95,68,89,95,87,6,10,8,15,6,82,59,91,84,91,87,94,92,87,98,52,91,93,63,83,88,88,Average Short,Julián Álvarez,84132271,Right,170,94,"['Chip Shot', 'Rapid', 'Flair', 'Trickster', 'Low Driven Shot']","['Finesse Shot', 'Press Proven']","['ST', 'CAM']","['CAM Playmaker', 'ST Advanced Forward', 'ST Target Forward']","['CAM Shadow Striker', 'ST Poacher', 'ST False 9']",5,5,71.0,84132271_261,261,84132271,shadow_striker,91.25139275268133,84132271_261_shadow_striker
CONTROLLED_EXPLOSIVE,93,80,91,94,81,80,88,76,86,86,46,53,5,9,6,12,14,77,91,80,82,50,53,83,84,87,59,86,94,98,94,81,72,39,Average Medium,Saud Abdulhamid,84132768,Right,175,88,"['Whipped Pass', 'Jockey', 'Block', 'Intercept', 'Rapid', 'Relentless']","['Quick Step', 'Long Throw']","['RB', 'CB', 'RM']","['RB Fullback', 'CB Defender', 'RM Wide Midfielder']","['RB Wingback', 'RB Attacking Wingback']",3,4,70.0,84132768_262,262,84132768,wingback,88.53211667944052,84132768_262_wingback
CONTROLLED_EXPLOSIVE,93,80,91,94,81,80,88,76,86,86,46,53,5,9,6,12,14,77,91,80,82,50,53,83,84,87,59,86,94,98,94,81,72,39,Average Medium,Saud Abdulhamid,84132768,Right,175,88,"['Whipped Pass', 'Jockey', 'Block', 'Intercept', 'Rapid', 'Relentless']","['Quick Step', 'Long Throw']","['RB', 'CB', 'RM']","['RB Fullback', 'CB Defender', 'RM Wide Midfielder']","['RB Wingback', 'RB Attacking Wingback']",3,4,70.0,84132768_262,262,84132768,attacking_wingback,86.17617652656807,84132768_262_attacking_wingback
CONTROLLED_EXPLOSIVE,99,71,94,91,91,90,84,80,37,94,88,74,12,12,7,12,7,91,46,97,82,86,82,88,90,88,90,51,99,94,50,84,85,84,Lean Medium,Karim Adeyemi,84137932,Left,180,93,"['Finesse Shot', 'Rapid', 'Flair', 'Acrobatic', 'Aerial']","['Quick Step', 'Low Driven Shot']","['LM', 'RM', 'ST', 'LW']","['RM Inside Forward', 'LM Inside Forward', 'LW Inside Forward', 'ST Advanced Forward']","['RM Winger', 'LM Winger', 'LW Winger']",5,5,77.0,84137932_263,263,84137932,winger,92.21764920154807,84137932_263_winger
MOSTLY_EXPLOSIVE,93,61,93,93,87,74,92,64,79,90,87,52,13,12,8,8,10,59,72,89,75,77,83,94,84,88,91,76,95,99,83,77,82,74,Lean Medium,Isaiah Jones,84139135,Right,176,85,"['Incisive Pass', 'Technical', 'Rapid', 'Trivela', 'Acrobatic']",['Chip Shot'],"['ST', 'RB', 'RM', 'RW']","['RB Attacking Wingback', 'RM Winger', 'RM Inside Forward']","['RW Inside Forward', 'ST Target Forward']",4,4,71.0,84139135_264,264,84139135,target_forward,67.25758226553145,84139135_264_target_forward
MOSTLY_EXPLOSIVE,93,61,93,93,87,74,92,64,79,90,87,52,13,12,8,8,10,59,72,89,75,77,83,94,84,88,91,76,95,99,83,77,82,74,Lean Medium,Isaiah Jones,84139135,Right,176,85,"['Incisive Pass', 'Technical', 'Rapid', 'Trivela', 'Acrobatic']",['Chip Shot'],"['ST', 'RB', 'RM', 'RW']","['RB Attacking Wingback', 'RM Winger', 'RM Inside Forward']","['RW Inside Forward', 'ST Target Forward']",4,4,71.0,84139135_264,264,84139135,inside_forward,84.13223292819194,84139135_264_inside_forward
CONTROLLED_LENGTHY,92,88,82,82,87,83,77,83,45,85,90,68,14,10,12,10,13,90,51,98,76,87,87,97,88,82,97,42,96,92,54,89,87,88,Lean Tall,Darwin Núñez,84139152,Right,187,91,"['Chip Shot', 'Power Shot', 'Tiki Taka', 'First Touch', 'Press Proven', 'Quick Step', 'Relentless', 'Trivela', 'Acrobatic']","['Finesse Shot', 'Rapid']",['ST'],['ST False 9'],"['ST Advanced Forward', 'ST Poacher', 'ST Target Forward']",4,4,81.0,84139152_265,265,84139152,poacher,88.53085481183113,84139152_265_poacher
CONTROLLED_LENGTHY,92,88,82,82,87,83,77,83,45,85,90,68,14,10,12,10,13,90,51,98,76,87,87,97,88,82,97,42,96,92,54,89,87,88,Lean Tall,Darwin Núñez,84139152,Right,187,91,"['Chip Shot', 'Power Shot', 'Tiki Taka', 'First Touch', 'Press Proven', 'Quick Step', 'Relentless', 'Trivela', 'Acrobatic']","['Finesse Shot', 'Rapid']",['ST'],['ST False 9'],"['ST Advanced Forward', 'ST Poacher', 'ST Target Forward']",4,4,81.0,84139152_265,265,84139152,advanced_forward,89.38009461632409,84139152_265_advanced_forward
CONTROLLED_LENGTHY,92,88,82,82,87,83,77,83,45,85,90,68,14,10,12,10,13,90,51,98,76,87,87,97,88,82,97,42,96,92,54,89,87,88,Lean Tall,Darwin Núñez,84139152,Right,187,91,"['Chip Shot', 'Power Shot', 'Tiki Taka', 'First Touch', 'Press Proven', 'Quick Step', 'Relentless', 'Trivela', 'Acrobatic']","['Finesse Shot', 'Rapid']",['ST'],['ST False 9'],"['ST Advanced Forward', 'ST Poacher', 'ST Target Forward']",4,4,81.0,84139152_265,265,84139152,target_forward,88.90184417427218,84139152_265_target_forward
CONTROLLED,96,70,93,88,90,88,72,82,35,91,94,64,6,8,8,6,13,88,35,85,74,88,75,93,90,91,92,30,97,93,35,70,85,83,Lean Tall,Maximilian Beier,84140197,Right,185,91,"['Finesse Shot', 'Chip Shot', 'Technical', 'Quick Step', 'Trivela']","['Rapid', 'Low Driven Shot']","['ST', 'RW', 'LW']","['RW Wide Playmaker', 'LW Wide Playmaker', 'ST False 9']","['RW Inside Forward', 'LW Inside Forward', 'ST Advanced Forward']",4,4,72.0,84140197_266,266,84140197,inside_forward,88.38492452520813,84140197_266_inside_forward
CONTROLLED,96,70,93,88,90,88,72,82,35,91,94,64,6,8,8,6,13,88,35,85,74,88,75,93,90,91,92,30,97,93,35,70,85,83,Lean Tall,Maximilian Beier,84140197,Right,185,91,"['Finesse Shot', 'Chip Shot', 'Technical', 'Quick Step', 'Trivela']","['Rapid', 'Low Driven Shot']","['ST', 'RW', 'LW']","['RW Wide Playmaker', 'LW Wide Playmaker', 'ST False 9']","['RW Inside Forward', 'LW Inside Forward', 'ST Advanced Forward']",4,4,72.0,84140197_266,266,84140197,advanced_forward,90.11150146178109,84140197_266_advanced_forward
MOSTLY_EXPLOSIVE,87,69,90,90,93,88,87,85,63,93,85,72,14,14,13,6,10,46,48,70,90,84,70,89,91,94,84,48,87,92,53,65,94,85,Average Medium,Florian Wirtz,84142710,Right,177,91,"['Finesse Shot', 'Chip Shot', 'Flair', 'First Touch', 'Trivela']","['Technical', 'Incisive Pass']","['CAM', 'LM']","['LM Wide Playmaker', 'CAM Playmaker']","['CAM Shadow Striker', 'CAM Classic 10']",5,4,71.0,84142710_267,267,84142710,classic_ten,87.55431833959877,84142710_267_classic_ten
MOSTLY_EXPLOSIVE,87,69,90,90,93,88,87,85,63,93,85,72,14,14,13,6,10,46,48,70,90,84,70,89,91,94,84,48,87,92,53,65,94,85,Average Medium,Florian Wirtz,84142710,Right,177,91,"['Finesse Shot', 'Chip Shot', 'Flair', 'First Touch', 'Trivela']","['Technical', 'Incisive Pass']","['CAM', 'LM']","['LM Wide Playmaker', 'CAM Playmaker']","['CAM Shadow Striker', 'CAM Classic 10']",5,4,71.0,84142710_267,267,84142710,shadow_striker,87.09381800409695,84142710_267_shadow_striker
CONTROLLED,89,83,79,88,90,80,68,73,40,89,91,66,11,12,14,5,14,85,39,98,74,78,71,91,89,92,85,59,91,84,58,85,82,85,Stocky Short,Shekiera Martinez,84151030,Right,163,85,"['Technical', 'Flair', 'Quick Step', 'Acrobatic', 'Low Driven Shot']",['First Touch'],"['ST', 'RW']","['RW Winger', 'ST Poacher', 'ST False 9']","['RW Inside Forward', 'ST Advanced Forward']",4,4,60.0,84151030_268,268,84151030,inside_forward,80.36055804348123,84151030_268_inside_forward
CONTROLLED,89,83,79,88,90,80,68,73,40,89,91,66,11,12,14,5,14,85,39,98,74,78,71,91,89,92,85,59,91,84,58,85,82,85,Stocky Short,Shekiera Martinez,84151030,Right,163,85,"['Technical', 'Flair', 'Quick Step', 'Acrobatic', 'Low Driven Shot']",['First Touch'],"['ST', 'RW']","['RW Winger', 'ST Poacher', 'ST False 9']","['RW Inside Forward', 'ST Advanced Forward']",4,4,60.0,84151030_268,268,84151030,advanced_forward,81.60044666044739,84151030_268_advanced_forward
CONTROLLED,88,67,82,87,93,78,80,81,65,87,84,71,5,8,11,11,10,65,84,79,84,90,73,92,90,91,85,51,87,93,75,79,92,74,Average Short,Gia Corley,84151069,Right,159,85,"['Chip Shot', 'Whipped Pass', 'Block', 'Technical', 'Rapid']",['Pinged Pass'],"['LW', 'CM', 'LM', 'CAM']","['CM Playmaker', 'LM Winger', 'CAM Playmaker']","['CM Half-Winger', 'LW Winger']",4,4,55.0,84151069_269,269,84151069,winger,81.89167642331122,84151069_269_winger
CONTROLLED,88,67,82,87,93,78,80,81,65,87,84,71,5,8,11,11,10,65,84,79,84,90,73,92,90,91,85,51,87,93,75,79,92,74,Average Short,Gia Corley,84151069,Right,159,85,"['Chip Shot', 'Whipped Pass', 'Block', 'Technical', 'Rapid']",['Pinged Pass'],"['LW', 'CM', 'LM', 'CAM']","['CM Playmaker', 'LM Winger', 'CAM Playmaker']","['CM Half-Winger', 'LW Winger']",4,4,55.0,84151069_269,269,84151069,half_winger,80.32267132858892,84151069_269_half_winger
CONTROLLED_EXPLOSIVE,94,90,94,85,95,88,86,85,46,94,91,63,15,10,15,11,10,64,47,86,82,82,87,88,85,88,95,49,95,87,53,86,86,78,Unique,Wilfried Zaha,100862013,Right,180,91,"['Finesse Shot', 'Technical', 'Flair', 'Trickster', 'Quick Step', 'Trivela']","['Rapid', 'Power Shot']","['LM', 'LW']","['LM Winger', 'LM Wide Playmaker', 'LW Winger', 'LW Wide Playmaker']","['LM Wide Midfielder', 'LM Inside Forward', 'LW Inside Forward']",5,5,66.0,100862013_270,270,100862013,wide_midfielder,88.41115111155251,100862013_270_wide_midfielder
CONTROLLED_EXPLOSIVE,94,90,94,85,95,88,86,85,46,94,91,63,15,10,15,11,10,64,47,86,82,82,87,88,85,88,95,49,95,87,53,86,86,78,Unique,Wilfried Zaha,100862013,Right,180,91,"['Finesse Shot', 'Technical', 'Flair', 'Trickster', 'Quick Step', 'Trivela']","['Rapid', 'Power Shot']","['LM', 'LW']","['LM Winger', 'LM Wide Playmaker', 'LW Winger', 'LW Wide Playmaker']","['LM Wide Midfielder', 'LM Inside Forward', 'LW Inside Forward']",5,5,66.0,100862013_270,270,100862013,inside_forward,89.11939813765846,100862013_270_inside_forward
CONTROLLED_LENGTHY,92,91,84,84,89,89,70,81,42,87,92,68,10,13,11,14,8,96,35,99,61,85,87,89,91,85,91,21,96,97,42,95,90,79,Average Tall,Viktor Gyökeres,100904947,Right,187,91,"['Chip Shot', 'Power Header', 'Rapid', 'Press Proven', 'Quick Step', 'Aerial']",['Power Shot'],"['ST', 'LW']","['LW Inside Forward', 'ST Advanced Forward', 'ST False 9']","['ST Poacher', 'ST Target Forward']",4,5,90.0,100904947_271,271,100904947,target_forward,88.80126444063941,100904947_271_target_forward
CONTROLLED_LENGTHY,92,91,84,84,89,89,70,81,42,87,92,68,10,13,11,14,8,96,35,99,61,85,87,89,91,85,91,21,96,97,42,95,90,79,Average Tall,Viktor Gyökeres,100904947,Right,187,91,"['Chip Shot', 'Power Header', 'Rapid', 'Press Proven', 'Quick Step', 'Aerial']",['Power Shot'],"['ST', 'LW']","['LW Inside Forward', 'ST Advanced Forward', 'ST False 9']","['ST Poacher', 'ST Target Forward']",4,5,90.0,100904947_271,271,100904947,poacher,87.5674667234294,100904947_271_poacher
EXPLOSIVE,99,91,97,98,89,84,83,80,59,93,90,63,8,9,8,8,14,51,60,85,80,81,56,90,87,84,83,57,99,98,43,70,84,80,Average Short,Moussa Diaby,100905148,Left,170,91,"['Chip Shot', 'Rapid', 'Flair', 'First Touch', 'Relentless', 'Long Throw']","['Press Proven', 'Quick Step']","['RM', 'CAM', 'RW', 'ST']","['RM Winger', 'CAM Half Winger', 'RW Winger', 'ST Advanced Forward']","['RM Wide Playmaker', 'RM Inside Forward', 'RW Inside Forward', 'ST False 9']",5,5,67.0,100905148_272,272,100905148,wide_playmaker,87.4781223439267,100905148_272_wide_playmaker
EXPLOSIVE,99,91,97,98,89,84,83,80,59,93,90,63,8,9,8,8,14,51,60,85,80,81,56,90,87,84,83,57,99,98,43,70,84,80,Average Short,Moussa Diaby,100905148,Left,170,91,"['Chip Shot', 'Rapid', 'Flair', 'First Touch', 'Relentless', 'Long Throw']","['Press Proven', 'Quick Step']","['RM', 'CAM', 'RW', 'ST']","['RM Winger', 'CAM Half Winger', 'RW Winger', 'ST Advanced Forward']","['RM Wide Playmaker', 'RM Inside Forward', 'RW Inside Forward', 'ST False 9']",5,5,67.0,100905148_272,272,100905148,inside_forward,88.85652845215886,100905148_272_inside_forward
EXPLOSIVE,99,91,97,98,89,84,83,80,59,93,90,63,8,9,8,8,14,51,60,85,80,81,56,90,87,84,83,57,99,98,43,70,84,80,Average Short,Moussa Diaby,100905148,Left,170,91,"['Chip Shot', 'Rapid', 'Flair', 'First Touch', 'Relentless', 'Long Throw']","['Press Proven', 'Quick Step']","['RM', 'CAM', 'RW', 'ST']","['RM Winger', 'CAM Half Winger', 'RW Winger', 'ST Advanced Forward']","['RM Wide Playmaker', 'RM Inside Forward', 'RW Inside Forward', 'ST False 9']",5,5,67.0,100905148_272,272,100905148,false_nine,87.04058052104831,100905148_272_false_nine
CONTROLLED_LENGTHY,88,96,83,85,89,83,74,73,39,88,91,67,6,6,10,9,5,91,42,92,81,90,65,90,87,92,99,33,96,88,50,91,73,87,Average Tall,Jhon Durán,100910468,Left,187,91,"['Finesse Shot', 'Chip Shot', 'Technical', 'Rapid', 'First Touch', 'Quick Step']","['Power Shot', 'Aerial']",['ST'],['ST False 9'],"['ST Advanced Forward', 'ST Poacher', 'ST Target Forward']",5,5,70.0,100910468_273,273,100910468,poacher,89.38542360639495,100910468_273_poacher
CONTROLLED_LENGTHY,88,96,83,85,89,83,74,73,39,88,91,67,6,6,10,9,5,91,42,92,81,90,65,90,87,92,99,33,96,88,50,91,73,87,Average Tall,Jhon Durán,100910468,Left,187,91,"['Finesse Shot', 'Chip Shot', 'Technical', 'Rapid', 'First Touch', 'Quick Step']","['Power Shot', 'Aerial']",['ST'],['ST False 9'],"['ST Advanced Forward', 'ST Poacher', 'ST Target Forward']",5,5,70.0,100910468_273,273,100910468,advanced_forward,89.45719489797993,100910468_273_advanced_forward
CONTROLLED_LENGTHY,88,96,83,85,89,83,74,73,39,88,91,67,6,6,10,9,5,91,42,92,81,90,65,90,87,92,99,33,96,88,50,91,73,87,Average Tall,Jhon Durán,100910468,Left,187,91,"['Finesse Shot', 'Chip Shot', 'Technical', 'Rapid', 'First Touch', 'Quick Step']","['Power Shot', 'Aerial']",['ST'],['ST False 9'],"['ST Advanced Forward', 'ST Poacher', 'ST Target Forward']",5,5,70.0,100910468_273,273,100910468,target_forward,88.52913461717962,100910468_273_target_forward
CONTROLLED_EXPLOSIVE,86,71,90,90,93,88,87,85,83,93,83,72,14,14,13,6,10,68,77,75,92,85,70,87,91,94,85,80,86,95,84,85,94,84,Average Medium,Florian Wirtz,100919926,Right,177,91,"['Finesse Shot', 'Chip Shot', 'Incisive Pass', 'Technical', 'First Touch', 'Press Proven', 'Trivela']","['Long Ball Pass', 'Intercept']","['CM', 'LM', 'CAM']","['CM Holding', 'CM Half-Winger']","['CM Box to Box', 'CM Deep-Lying Playmaker']",4,5,71.0,100919926_274,274,100919926,deep_lying_playmaker,86.71647099750703,100919926_274_deep_lying_playmaker
CONTROLLED_EXPLOSIVE,86,71,90,90,93,88,87,85,83,93,83,72,14,14,13,6,10,68,77,75,92,85,70,87,91,94,85,80,86,95,84,85,94,84,Average Medium,Florian Wirtz,100919926,Right,177,91,"['Finesse Shot', 'Chip Shot', 'Incisive Pass', 'Technical', 'First Touch', 'Press Proven', 'Trivela']","['Long Ball Pass', 'Intercept']","['CM', 'LM', 'CAM']","['CM Holding', 'CM Half-Winger']","['CM Box to Box', 'CM Deep-Lying Playmaker']",4,5,71.0,100919926_274,274,100919926,box_to_box,88.29361116266298,100919926_274_box_to_box
CONTROLLED,94,75,97,97,92,92,80,87,71,98,93,70,6,9,8,8,11,55,72,83,91,88,67,96,93,95,89,73,91,88,70,77,95,82,Lean Medium,Jamal Musiala,100920086,Right,184,94,"['Chip Shot', 'Incisive Pass', 'Tiki Taka', 'Flair', 'First Touch', 'Trickster', 'Relentless']","['Technical', 'Low Driven Shot']","['CAM', 'CM', 'LM']","['CM Half-Winger', 'LM Wide Playmaker', 'CAM Half Winger']","['CM Playmaker', 'LM Inside Forward', 'CAM Playmaker']",5,5,72.0,100920086_275,275,100920086,playmaker,91.12872881626035,100920086_275_playmaker
CONTROLLED,94,75,97,97,92,92,80,87,71,98,93,70,6,9,8,8,11,55,72,83,91,88,67,96,93,95,89,73,91,88,70,77,95,82,Lean Medium,Jamal Musiala,100920086,Right,184,94,"['Chip Shot', 'Incisive Pass', 'Tiki Taka', 'Flair', 'First Touch', 'Trickster', 'Relentless']","['Technical', 'Low Driven Shot']","['CAM', 'CM', 'LM']","['CM Half-Winger', 'LM Wide Playmaker', 'CAM Half Winger']","['CM Playmaker', 'LM Inside Forward', 'CAM Playmaker']",5,5,72.0,100920086_275,275,100920086,inside_forward,91.69322028786861,100920086_275_inside_forward
CONTROLLED_EXPLOSIVE,96,86,92,88,90,85,87,76,47,87,90,75,9,9,12,7,14,83,51,94,76,86,82,87,90,88,88,47,97,95,52,88,87,76,Average Medium,Trinity Rodman,100930224,Right,173,90,"['Finesse Shot', 'Flair', 'Trickster', 'Quick Step', 'Relentless', 'Trivela']","['Rapid', 'Low Driven Shot']","['RM', 'LM', 'RW', 'ST']","['RM Wide Midfielder', 'LM Wide Midfielder', 'ST False 9']","['RM Inside Forward', 'LM Inside Forward', 'RW Inside Forward']",5,5,60.0,100930224_276,276,100930224,inside_forward,88.50493128227964,100930224_276_inside_forward
